@timestamp,data.level,data.application_name,data.context_data.spanId,data.context_data.traceId,data.message
28:58.6,INFO,payment-api,9c4f9fd97a7b323a,e9a0a5db98b8e184,"200	{""errors"":null,""validationErrors"":null,""data"":{""values"":[],""pageNumber"":1,""pageSize"":100,""endReached"":true,""sort"":null}}"
28:58.6,INFO,payment-api,5776b590a4608979,0d018b49d7f1088f,"[GET]	/api/v3/payments/search	paymentTypeCode=SEPA2ACC&paymentTypeCode=SWIFT2ACC&paymentTypeCode=EXTERNAL2ACC&statusCode=ERROR&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-router-api,2369cd56d6f1ee9d,81f9332fe03737b1,"[GET]	/api/v1/transfers	statusCode=ERROR&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-router-api,7b72d715f7b688a0,116e8ca8f564de93,"[GET]	/api/v1/statements/transactions	statusCode=UNKNOWN&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-api,8377b6f073b2225c,dfaf53b699c1c72a,"[GET]	/api/v3/payments/search	statusCode=AML_REVIEW&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-api,1e3d72f29b7db5c3,2c3a82f418e12095,"[GET]	/api/v3/payments/search	cancReqStatusCode=INITIATED&cancReqStatusCode=WAITING_ANSWER&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-api,f4726a6caa484729,a00e7521b7302ed9,"[GET]	/api/v3/payments/search	statusCode=WAITING_FOR_APPROVAL&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-api,d305f8d940bfe993,0bb4c2aac5c273c5,"[GET]	/api/v3/payments/search	statusCode=WAITING_FOR_AML&pageSize=100&pageNumber=1	"
28:58.6,INFO,payment-api,9c4f9fd97a7b323a,e9a0a5db98b8e184,"[GET]	/api/v3/payments/search	statusCode=AML_DECLINED&pageSize=100&pageNumber=1	"
28:47.4,INFO,account-api,69d95a5c5c2fe23c,9a8f2c100b696b3d,"200	{""errors"":null,""validationErrors"":null,""data"":[{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INCOMING_EVENT_PROCESS_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INCOMING_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INTRABANK_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""OUTGOING_EVENT_PROCESS_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""OUTGOING_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""SAFEGUARDED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":false}]}"
28:47.4,INFO,account-api,db1893aff8b01c29,457781dd752db286,"200	{""errors"":null,""validationErrors"":null,""data"":{""accountId"":""ID-3445"",""personId"":""ID-1641"",""accountTypeCode"":""SHADOW"",""activationDate"":""2023-04-01"",""accountName"":null,""personName"":""Jarmo Juoksija"",""statusCode"":""ACTIVE"",""iban"":""XX47XXXX99999000000000000033102"",""bic"":""ICECLOUDXXX"",""defaultCurrencyCode"":""EUR"",""tenantCode"":""MB"",""residencyCode"":""FI"",""customerGroupCode"":""GROUP_A"",""personTypeCode"":null,""intraOrgCode"":null,""accountTypeSetupCode"":""STANDARD"",""serviceProviderCode"":""TUUM"",""accountNumbers"":[],""balances"":[{""balanceId"":""ID-3465"",""accountId"":""ID-3445"",""currencyCode"":""EUR"",""defaultCurrencyCode"":""EUR"",""balanceAmount"":0.0,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""availableBalanceInDefaultCcy"":0.0,""availableBalanceAmount"":0.0}]}}"
28:47.4,INFO,account-api,69d95a5c5c2fe23c,9a8f2c100b696b3d,"[GET]	/api/v1/accounts/ID-3445/properties		"
28:47.4,WARN,account-api,69d95a5c5c2fe23c,9a8f2c100b696b3d,Parsing path variables for tracing failed
28:47.4,WARN,account-api,db1893aff8b01c29,457781dd752db286,Parsing path variables for tracing failed
28:47.4,INFO,account-api,db1893aff8b01c29,457781dd752db286,"[GET]	/api/v1/accounts/ID-3445		"
26:53.6,INFO,payment-api,6563cd0706dd793e,6563cd0706dd793e,"500	{""errors"":[""err.technical""],""validationErrors"":null}"
26:53.6,ERROR,payment-api,6563cd0706dd793e,6563cd0706dd793e,Can't add money with different currencies
26:53.6,INFO,account-api,e8ac89cf2e769e95,6563cd0706dd793e,"200	{""errors"":null,""validationErrors"":null,""data"":null}"
26:53.6,WARN,account-api,e8ac89cf2e769e95,6563cd0706dd793e,Parsing path variables for tracing failed
26:53.6,INFO,account-api,e8ac89cf2e769e95,6563cd0706dd793e,"[GET]	/api/v2/accounts/by-account-number	accountNumberType=IBAN&accountNumber=EE812200221017616509	"
26:53.6,INFO,account-api,ee084b4059030641,6563cd0706dd793e,"200	{""errors"":null,""validationErrors"":null,""data"":null}"
26:53.6,WARN,account-api,ee084b4059030641,6563cd0706dd793e,Parsing path variables for tracing failed
26:53.6,INFO,account-api,ee084b4059030641,6563cd0706dd793e,"[GET]	/api/v2/accounts/by-account-number	accountNumberType=IBAN&accountNumber=EE812200221017616509	"
26:53.6,INFO,account-api,57df8d93b3fd1956,6563cd0706dd793e,"200	{""errors"":null,""validationErrors"":null,""data"":{""accountId"":""ID-1015"",""personId"":""ID-1009"",""accountTypeCode"":""CURRENCY"",""activationDate"":""2022-01-31"",""accountName"":""Krista BC"",""personName"":""Krista Testib"",""statusCode"":""ACTIVE"",""iban"":""DK3289000099106115"",""bic"":""SXPYDKKK"",""defaultCurrencyCode"":""DKK"",""tenantCode"":""MB.EU"",""residencyCode"":""EE"",""customerGroupCode"":""GROUP_A"",""personTypeCode"":""P"",""intraOrgCode"":null,""accountTypeSetupCode"":""EXTERNAL_VIRTUAL"",""serviceProviderCode"":""BC"",""accountNumbers"":[{""accountNumber"":{""value"":""DK3289000099106115"",""type"":""IBAN""},""countryCode"":""DK"",""financialInstitutionId"":{""value"":""SXPYDKKK"",""type"":""BIC""},""defaultCurrencyCode"":""DKK"",""accountNumberId"":""ID-1002"",""accountId"":""ID-1015"",""financialInstitutionIdTypeCode"":null,""statusCode"":""ENABLED""}],""balances"":[{""balanceId"":""ID-1037"",""accountId"":""ID-1015"",""currencyCode"":""PLN"",""balanceAmount"":99940.0,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":162640.56,""availableBalanceAmount"":99940.0},{""balanceId"":""ID-1016"",""accountId"":""ID-1015"",""currencyCode"":""DKK"",""balanceAmount"":3871.33,""reservedAmount"":185.69,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":3685.64,""availableBalanceAmount"":3685.64},{""balanceId"":""ID-1068"",""accountId"":""ID-1015"",""currencyCode"":""USD"",""balanceAmount"":833.98,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":5173.7,""availableBalanceAmount"":833.98},{""balanceId"":""ID-1017"",""accountId"":""ID-1015"",""currencyCode"":""EUR"",""balanceAmount"":22019.61,""reservedAmount"":21357.16,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":4877.44,""availableBalanceAmount"":662.45},{""balanceId"":""ID-1300"",""accountId"":""ID-1015"",""currencyCode"":""GBP"",""balanceAmount"":2188.0,""reservedAmount"":1.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":18758.94,""availableBalanceAmount"":2187.0}]}}"
26:53.6,WARN,account-api,57df8d93b3fd1956,6563cd0706dd793e,Parsing path variables for tracing failed
26:53.6,INFO,account-api,57df8d93b3fd1956,6563cd0706dd793e,"[GET]	/api/v2/accounts/ID-1015		"
26:53.5,INFO,payment-api,6563cd0706dd793e,6563cd0706dd793e,"[POST]	/api/v1/accounts/ID-1015/payments/initialise		{""counterparty"":{""name"":""***MASKED***"",""value"":""EE812200221017616509"",""counterpartyTypeCode"":""IBAN"",""counterpartyAccountNumberCountryCode"":""EE"",""counterPartyBankCode"":""HABAEE2X"",""address"":{""street1"":""***MASKED***"",""street2"":""***MASKED***"",""cityCounty"":""***MASKED***"",""stateRegion"":""***MASKED***"",""zip"":""***MASKED***"",""countryCode"":""US""}},""money"":{""amount"":3,""currencyCode"":""DKK""},""details"":""Payment Details"",""ourFee"":{""amount"":1,""currencyCode"":""GBP""}}"
26:53.4,INFO,account-api,399568505509a16b,b97c3c5bd05f0c75,"200	{""errors"":null,""validationErrors"":null,""data"":{""accountId"":""ID-3445"",""personId"":""ID-1641"",""accountTypeCode"":""SHADOW"",""activationDate"":""2023-04-01"",""accountName"":null,""personName"":""Jarmo Juoksija"",""statusCode"":""ACTIVE"",""iban"":""XX47XXXX99999000000000000033102"",""bic"":""ICECLOUDXXX"",""defaultCurrencyCode"":""EUR"",""tenantCode"":""MB"",""residencyCode"":""FI"",""customerGroupCode"":""GROUP_A"",""personTypeCode"":null,""intraOrgCode"":null,""accountTypeSetupCode"":""STANDARD"",""serviceProviderCode"":""TUUM"",""accountNumbers"":[],""balances"":[{""balanceId"":""ID-3465"",""accountId"":""ID-3445"",""currencyCode"":""EUR"",""defaultCurrencyCode"":""EUR"",""balanceAmount"":0.0,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""availableBalanceInDefaultCcy"":0.0,""availableBalanceAmount"":0.0}]}}"
26:53.4,INFO,account-api,15491a5c6a264bf1,8495be23327dca7f,"200	{""errors"":null,""validationErrors"":null,""data"":[{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INCOMING_EVENT_PROCESS_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INCOMING_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""INTRABANK_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""OUTGOING_EVENT_PROCESS_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""OUTGOING_PAYMENT_ALLOWED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":true},{""propertyId"":null,""accountId"":null,""propertyTypeCode"":""SAFEGUARDED"",""valueText"":null,""valueNumber"":null,""valueDate"":null,""valueBoolean"":false}]}"
26:53.4,WARN,account-api,15491a5c6a264bf1,8495be23327dca7f,Parsing path variables for tracing failed
26:53.4,INFO,account-api,15491a5c6a264bf1,8495be23327dca7f,"[GET]	/api/v1/accounts/ID-3445/properties		"
26:53.4,WARN,account-api,399568505509a16b,b97c3c5bd05f0c75,Parsing path variables for tracing failed
26:53.4,INFO,account-api,399568505509a16b,b97c3c5bd05f0c75,"[GET]	/api/v1/accounts/ID-3445		"
26:43.6,INFO,payment-api,cfed68d7137f878f,cfed68d7137f878f,"200	{""errors"":null,""validationErrors"":null,""data"":{""paymentId"":""PAYM-3026"",""accountId"":""ID-1015"",""amount"":3.0,""feeAmount"":1.0,""iban"":""DK3289000099106115"",""bic"":""SXPYDKKKXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""DKK"",""directionCode"":""OUT"",""postingDate"":""2023-06-08"",""effectiveDate"":""2023-06-08"",""counterpartyIban"":""EE812200221017616509"",""counterpartyOriginalIban"":null,""counterpartyName"":""Susanna Peek"",""counterpartyPersonalIdentificationCode"":null,""counterpartyBic"":""HABAEE2XXXX"",""correspondentBankCode"":null,""counterpartyAccountNumber"":null,""counterpartyAddressLine"":null,""counterpartyCityCounty"":""Washington"",""counterpartyCountryCode"":""US"",""description"":""Payment Details"",""sourceReferenceNumber"":null,""payerPaymentIdentifier"":null,""beneficiaryPaymentIdentifier"":null,""referenceNumber"":null,""statusCode"":""INSERTED"",""errorCode"":null,""returnReason"":null,""paymentTypeCode"":""ACC2SWIFT"",""endToEndId"":null,""lastStatusRequestDate"":null,""cancellationRequestStatusCode"":null,""cancelRefuseReason"":null,""cancelReason"":null,""transferType"":""INSTANTREGULAR"",""countryCode"":""EE"",""source"":null,""contractSource"":null,""paymentSettlementDate"":null,""returnSettlementDate"":null,""paymentServiceProviderCode"":""BC"",""insertedDateTime"":""2022-04-18T07:26:43.532009Z"",""coverMoney"":null,""paymentMoney"":null,""reservationMoney"":null,""exchangeRate"":null}}"
26:43.5,INFO,payment-api,cfed68d7137f878f,cfed68d7137f878f,Setting action history data related to payment-PAYM-3026
26:43.5,INFO,account-api,d0ca1af643e1d392,cfed68d7137f878f,"200	{""errors"":null,""validationErrors"":null,""data"":null}"
26:43.5,WARN,account-api,d0ca1af643e1d392,cfed68d7137f878f,Parsing path variables for tracing failed
26:43.5,INFO,account-api,d0ca1af643e1d392,cfed68d7137f878f,"[GET]	/api/v2/accounts/by-account-number	accountNumberType=IBAN&accountNumber=EE812200221017616509	"
26:43.5,INFO,account-api,229906eff5eb11a4,cfed68d7137f878f,"200	{""errors"":null,""validationErrors"":null,""data"":null}"
26:43.5,WARN,account-api,229906eff5eb11a4,cfed68d7137f878f,Parsing path variables for tracing failed
26:43.5,INFO,account-api,229906eff5eb11a4,cfed68d7137f878f,"[GET]	/api/v2/accounts/by-account-number	accountNumberType=IBAN&accountNumber=EE812200221017616509	"
26:43.5,INFO,account-api,327349f37cbf79a9,cfed68d7137f878f,"200	{""errors"":null,""validationErrors"":null,""data"":{""accountId"":""ID-1015"",""personId"":""ID-1009"",""accountTypeCode"":""CURRENCY"",""activationDate"":""2022-01-31"",""accountName"":""Krista BC"",""personName"":""Krista Testib"",""statusCode"":""ACTIVE"",""iban"":""DK3289000099106115"",""bic"":""SXPYDKKK"",""defaultCurrencyCode"":""DKK"",""tenantCode"":""MB.EU"",""residencyCode"":""EE"",""customerGroupCode"":""GROUP_A"",""personTypeCode"":""P"",""intraOrgCode"":null,""accountTypeSetupCode"":""EXTERNAL_VIRTUAL"",""serviceProviderCode"":""BC"",""accountNumbers"":[{""accountNumber"":{""value"":""DK3289000099106115"",""type"":""IBAN""},""countryCode"":""DK"",""financialInstitutionId"":{""value"":""SXPYDKKK"",""type"":""BIC""},""defaultCurrencyCode"":""DKK"",""accountNumberId"":""ID-1002"",""accountId"":""ID-1015"",""financialInstitutionIdTypeCode"":null,""statusCode"":""ENABLED""}],""balances"":[{""balanceId"":""ID-1037"",""accountId"":""ID-1015"",""currencyCode"":""PLN"",""balanceAmount"":99940.0,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":162640.56,""availableBalanceAmount"":99940.0},{""balanceId"":""ID-1016"",""accountId"":""ID-1015"",""currencyCode"":""DKK"",""balanceAmount"":3871.33,""reservedAmount"":185.69,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":3685.64,""availableBalanceAmount"":3685.64},{""balanceId"":""ID-1068"",""accountId"":""ID-1015"",""currencyCode"":""USD"",""balanceAmount"":833.98,""reservedAmount"":0.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":5173.7,""availableBalanceAmount"":833.98},{""balanceId"":""ID-1017"",""accountId"":""ID-1015"",""currencyCode"":""EUR"",""balanceAmount"":22019.61,""reservedAmount"":21357.16,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":4877.44,""availableBalanceAmount"":662.45},{""balanceId"":""ID-1300"",""accountId"":""ID-1015"",""currencyCode"":""GBP"",""balanceAmount"":2188.0,""reservedAmount"":1.0,""overdraftLimitAmount"":0.0,""defaultCurrencyCode"":""DKK"",""availableBalanceInDefaultCcy"":18758.94,""availableBalanceAmount"":2187.0}]}}"
26:43.5,WARN,account-api,327349f37cbf79a9,cfed68d7137f878f,Parsing path variables for tracing failed
26:43.5,INFO,account-api,327349f37cbf79a9,cfed68d7137f878f,"[GET]	/api/v2/accounts/ID-1015		"
26:43.5,INFO,payment-api,cfed68d7137f878f,cfed68d7137f878f,"[POST]	/api/v1/accounts/ID-1015/payments/initialise		{""counterparty"":{""name"":""***MASKED***"",""value"":""EE812200221017616509"",""counterpartyTypeCode"":""IBAN"",""counterpartyAccountNumberCountryCode"":""EE"",""counterPartyBankCode"":""HABAEE2X"",""address"":{""street1"":""***MASKED***"",""street2"":""***MASKED***"",""cityCounty"":""***MASKED***"",""stateRegion"":""***MASKED***"",""zip"":""***MASKED***"",""countryCode"":""US""}},""money"":{""amount"":3,""currencyCode"":""DKK""},""details"":""Payment Details"",""ourFee"":{""amount"":1,""currencyCode"":""DKK""}}"
26:38.9,INFO,account-api,0a4e0b7c357f5bd2,e1d817440174dd86,"200	{""errors"":null,""validationErrors"":null,""data"":{""values"":[{""processId"":""ID-1065"",""typeCode"":""CUSTOM_BOOKING_CONFIRM"",""expectedCount"":1,""reviewRuleCode"":""CUSTOM_BOOKING_CONFIRM"",""statusCode"":""WAITING"",""source"":{""sourceName"":""ACCOUNT.CUSTOM_BOOKING"",""sourceRef"":""ID-000000001201""},""insertedBy"":""SYSTEM"",""insertedDateTime"":""2022-04-11T13:33:13.638748Z"",""expectedCountPerRole"":null}],""pageNumber"":1,""pageSize"":100,""endReached"":true,""sort"":null}}"
26:38.9,INFO,account-api,65670d066c7c7bde,585bdaabacf83ed2,"200	{""errors"":null,""validationErrors"":null,""data"":{""values"":[{""eventId"":""ID-8613"",""accountId"":""ID-3426"",""eventTypeCode"":""ACCOUNT_PERIODIC_FEE"",""money"":{""amount"":15.0,""currencyCode"":""EUR""},""remainingMoney"":{""amount"":15.0,""currencyCode"":""EUR""},""details"":""Account periodic fee"",""eventDTime"":""2022-04-13T00:00:59.981043Z"",""source"":{""sourceName"":""ACCOUNT_PERIODIC_FEE"",""sourceRef"":""ID-3135""},""statusCode"":""ERROR"",""errorCode"":""err.feeTransactionNotAllowedForSafeguardedAccount"",""contractSource"":null,""requestedValueDate"":""2023-06-01""}],""pageNumber"":1,""pageSize"":100,""endReached"":true,""sort"":null}}"
26:38.9,INFO,account-api,c29270748f85f1bb,90212ed0daea3974,"200	{""errors"":null,""validationErrors"":null,""data"":0}"
26:38.9,WARN,account-api,c29270748f85f1bb,90212ed0daea3974,Parsing path variables for tracing failed
26:38.9,INFO,account-api,c29270748f85f1bb,90212ed0daea3974,"[GET]	/api/v1/mass-change-requests/inserted/count		"
26:38.9,WARN,account-api,65670d066c7c7bde,585bdaabacf83ed2,Parsing path variables for tracing failed
26:38.9,INFO,account-api,65670d066c7c7bde,585bdaabacf83ed2,"[GET]	/api/v1/events	statusCode=ERROR&pageSize=100&pageNumber=1	"
26:38.9,WARN,account-api,0a4e0b7c357f5bd2,e1d817440174dd86,Parsing path variables for tracing failed
26:38.9,INFO,account-api,0a4e0b7c357f5bd2,e1d817440174dd86,"[GET]	/api/v1/processes/pending	pageSize=100&pageNumber=1	"
26:38.9,INFO,payment-api,34aba649fb2c11bf,a3d10b72e5efb9be,"200	{""errors"":null,""validationErrors"":null,""data"":{""values"":[{""paymentId"":""PAYM-2092"",""accountId"":""ID-1693"",""amount"":12000.0,""feeAmount"":0.0,""iban"":""XX02XXXX99999000000000000016064"",""bic"":""ICECLOUDXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""EUR"",""directionCode"":""OUT"",""postingDate"":""2022-12-01"",""effectiveDate"":""2022-12-01"",""counterpartyIban"":""EE882200001180000796"",""counterpartyOriginalIban"":null,""counterpartyName"":""Taylor H"",""counterpartyPersonalIdentificationCode"":null,""counterpartyBic"":""HABAEE2XXXX"",""correspondentBankCode"":null,""counterpartyAccountNumber"":null,""counterpartyAddressLine"":null,""counterpartyCityCounty"":null,""counterpartyCountryCode"":null,""description"":""Details"",""sourceReferenceNumber"":null,""payerPaymentIdentifier"":null,""beneficiaryPaymentIdentifier"":null,""referenceNumber"":""1122"",""statusCode"":""AML_REVIEW"",""errorCode"":null,""returnReason"":null,""paymentTypeCode"":""ACC2SEPA"",""endToEndId"":null,""lastStatusRequestDate"":null,""cancellationRequestStatusCode"":null,""cancelRefuseReason"":null,""cancelReason"":null,""transferType"":null,""countryCode"":""FI"",""source"":null,""contractSource"":{""sourceName"":""LOAN.CONTRACT_HEADER"",""sourceRef"":""ID-1643361372"",""contractNumber"":""KWR17.03-17.13""},""paymentSettlementDate"":null,""returnSettlementDate"":null,""paymentServiceProviderCode"":""SEPA"",""insertedDateTime"":""2022-03-18T13:15:54.932618Z"",""coverMoney"":null,""paymentMoney"":null,""reservationMoney"":null,""exchangeRate"":null},{""paymentId"":""PAYM-1897"",""accountId"":""ID-1549"",""amount"":6000.0,""feeAmount"":0.0,""iban"":""XX65XXXX99999000000000000014833"",""bic"":""ICECLOUDXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""EUR"",""directionCode"":""OUT"",""postingDate"":""2022-06-12"",""effectiveDate"":""2022-06-12"",""counterpartyIban"":""EE382200221020145685"",""counterpartyOriginalIban"":null,""counterpartyName"":""Agustin Schaden"",""counterpartyPersonalIdentificationCode"":null,""counterpartyBic"":""HABAEE2XXXX"",""correspondentBankCode"":null,""counterpartyAccountNumber"":null,""counterpartyAddressLine"":null,""counterpartyCityCounty"":null,""counterpartyCountryCode"":null,""description"":""Loan disbursement"",""sourceReferenceNumber"":null,""payerPaymentIdentifier"":null,""beneficiaryPaymentIdentifier"":null,""referenceNumber"":null,""statusCode"":""AML_REVIEW"",""errorCode"":null,""returnReason"":null,""paymentTypeCode"":""ACC2SEPA"",""endToEndId"":null,""lastStatusRequestDate"":null,""cancellationRequestStatusCode"":null,""cancelRefuseReason"":null,""cancelReason"":null,""transferType"":null,""countryCode"":""FI"",""source"":null,""contractSource"":{""sourceName"":""LOAN.CONTRACT_HEADER"",""sourceRef"":""ID-1643361276"",""contractNumber"":""KWR08e7f0e3-7fb4-423e-a404-e01e64051f7a""},""paymentSettlementDate"":null,""returnSettlementDate"":null,""paymentServiceProviderCode"":""SEPA"",""insertedDateTime"":""2022-03-01T14:57:11.082383Z"",""coverMoney"":null,""paymentMoney"":null,""reservationMoney"":null,""exchangeRate"":null},{""paymentId"":""PAYM-1892"",""accountId"":""ID-1547"",""amount"":6000.0,""feeAmount"":0.0,""iban"":""XX12XXXX99999000000000000014817"",""bic"":""ICECLOUDXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""EUR"",""directionCode"":""OUT"",""postingDate"":""2022-06-12"",""effectiveDate"":""2022-06-12"",""counterpartyIban"":""EE382200221020145685"",""counterpartyOriginalIban"":null,""counterpartyName"":""Agustin Schaden"",""counterpartyPersonalIdentificationCode"":null,""counterpartyBic"":""HABAEE2XXXX"",""correspondentBankCode"":null,""counterpartyAccountNumber"":null,""counterpartyAddressLine"":null,""counterpartyCityCounty"":null,""counterpartyCountryCode"":null,""description"":""Loan disbursement"",""sourceReferenceNumber"":null,""payerPaymentIdentifier"":null,""beneficiaryPaymentIdentifier"":null,""referenceNumber"":null,""statusCode"":""AML_REVIEW"",""errorCode"":null,""returnReason"":null,""paymentTypeCode"":""ACC2SEPA"",""endToEndId"":null,""lastStatusRequestDate"":null,""cancellationRequestStatusCode"":null,""cancelRefuseReason"":null,""cancelReason"":null,""transferType"":null,""countryCode"":""FI"",""source"":null,""contractSource"":{""sourceName"":""LOAN.CONTRACT_HEADER"",""sourceRef"":""ID-1643361275"",""contractNumber"":""KWR597e7a31-e4cd-4e54-8288-dcd269905b6a""},""paymentSettlementDate"":null,""returnSettlementDate"":null,""paymentServiceProviderCode"":""SEPA"",""insertedDateTime"":""2022-03-01T13:46:39.289527Z"",""coverMoney"":null,""paymentMoney"":null,""reservationMoney"":null,""exchangeRate"":null},{""paymentId"":""PAYM-1858"",""accountId"":""ID-1001"",""amount"":2000.0,""feeAmount"":0.0,""iban"":""XX74XXXX99999000000000000010015"",""bic"":""ICECLOUDXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""EUR"",""directionCode"":""OUT"",""postingDate"":""2022-05-09"",""effectiveDate"":""2022-05-09"",""counterpartyIban"":""EE882200001180000796"",""counterpartyOriginalIban"":null,""counterpartyName"":""Paulss Simonss"",""counterpartyPersonalIdentificationCode"":null,""counterpartyBic"":""HABAEE2XXXX"",""correspondentBankCode"":null,""counterpartyAccountNumber"":null,""counterpartyAddressLine"":null,""counterpartyCityCounty"":null,""counterpartyCountryCode"":null,""description"":""Loan disbursement"",""sourceReferenceNumber"":""ID-1643361547"",""payerPaymentIdentifier"":null,""beneficiaryPaymentIdentifier"":null,""referenceNumber"":null,""statusCode"":""AML_REVIEW"",""errorCode"":null,""returnReason"":null,""paymentTypeCode"":""ACC2SEPA"",""endToEndId"":null,""lastStatusRequestDate"":null,""cancellationRequestStatusCode"":null,""cancelRefuseReason"":null,""cancelReason"":null,""transferType"":null,""countryCode"":""LV"",""source"":{""sourceName"":""LOAN.PAYMENT_INSTRUCTION"",""sourceRef"":""ID-1643361547""},""contractSource"":{""sourceName"":""LOAN.CONTRACT"",""sourceRef"":""ID-1643361247"",""contractNumber"":""LO1015""},""paymentSettlementDate"":null,""returnSettlementDate"":null,""paymentServiceProviderCode"":""SEPA"",""insertedDateTime"":""2022-02-22T13:33:19.539157Z"",""coverMoney"":null,""paymentMoney"":null,""reservationMoney"":null,""exchangeRate"":null},{""paymentId"":""PAYM-1827"",""accountId"":""ID-1000"",""amount"":9.0,""feeAmount"":0.0,""iban"":""XX37XXXX99999000000000000010002"",""bic"":""ICECLOUDXXX"",""name"":""***MASKED***"",""personalIdentificationCode"":null,""currencyCode"":""EUR"",""... [truncated]"
